timestamp,air_pressure,angular_speed,piston_speed,pistion_vibration,operating_status
4/1/2018 1:13,115.8197827,37.22526566,11.74298601,9.886240307,NORMAL
4/1/2018 1:14,120.6658804,40.86587883,12.89144443,10.19025385,NORMAL
4/1/2018 1:15,119.623082,42.48717358,13.40289387,12.73116229,NORMAL
4/1/2018 1:16,128.3133142,42.43128211,13.3852625,11.10175735,NORMAL
4/1/2018 1:17,115.5765215,36.36424228,11.4713698,12.03928549,NORMAL
4/1/2018 1:18,126.1211982,42.28900547,13.34038027,9.614391854,NORMAL
4/1/2018 1:19,127.3929024,42.49313055,13.40477305,9.182521529,NORMAL
4/1/2018 1:20,117.6971614,35.80193129,11.29398463,9.82577915,NORMAL
4/1/2018 1:21,116.0258833,35.63887173,11.24254629,10.43407925,NORMAL
4/1/2018 1:22,120.6828911,41.28500065,13.02365951,12.92353602,NORMAL
4/1/2018 1:23,117.8948469,39.22559149,12.37400363,13.59794026,NORMAL
4/1/2018 1:24,124.7478154,40.63514125,12.81865655,11.81901903,NORMAL
4/1/2018 1:25,128.0058093,38.09734598,12.01809021,12.87635757,NORMAL
4/1/2018 1:26,115.0036635,43.28218857,13.65368725,13.01558882,NORMAL
4/1/2018 1:27,126.2721598,43.11012763,13.59940935,11.33747819,NORMAL
4/1/2018 1:28,123.2103849,37.97973371,11.98098855,10.62624005,NORMAL
4/1/2018 1:29,124.8736421,36.16932838,11.40988277,11.82505161,NORMAL
4/1/2018 1:30,121.9675332,44.50314367,14.03884658,10.05401949,NORMAL
4/1/2018 1:31,117.3293752,44.53557887,14.04907851,11.76606906,NORMAL
4/1/2018 1:32,122.0694393,41.24564359,13.01124404,11.86437161,NORMAL
4/1/2018 1:33,126.987417,40.9495993,12.91785467,10.06113745,NORMAL
4/1/2018 1:34,122.2652795,38.86784723,12.26115054,10.34598886,NORMAL
4/1/2018 1:35,122.4548957,35.47976543,11.19235502,9.496989032,NORMAL
4/1/2018 1:36,124.3877709,43.08388389,13.59113056,9.983648941,NORMAL
4/1/2018 1:37,117.7869893,38.09099267,12.01608601,12.24837123,NORMAL
4/1/2018 1:38,124.128255,39.73163316,12.53363822,9.060333989,NORMAL
4/1/2018 1:39,122.4668389,43.00867178,13.56740435,11.2457765,NORMAL
4/1/2018 1:40,124.5903025,37.03041204,11.68151799,13.75287596,NORMAL
4/1/2018 1:41,126.3937176,44.96792486,14.18546525,12.21744881,NORMAL
4/1/2018 1:42,123.4881223,41.14272171,12.97877657,11.65724127,NORMAL
4/1/2018 1:43,126.2531206,40.04340689,12.63198956,10.43918034,NORMAL
4/1/2018 1:44,117.8118301,41.46831272,13.08148666,11.03354696,NORMAL
4/1/2018 1:45,128.9073173,41.3038393,13.0296023,11.53181563,NORMAL
4/1/2018 1:46,121.243007,39.82585426,12.56336097,9.313386645,NORMAL
4/1/2018 1:47,119.4215875,40.71061391,12.84246495,12.5449112,NORMAL
4/1/2018 1:48,127.9419383,37.27285013,11.75799689,11.26937937,NORMAL
4/1/2018 1:49,121.0291828,37.3053572,11.76825148,13.01619941,NORMAL
4/1/2018 1:50,128.6296407,38.03973549,11.99991656,10.67120013,NORMAL
4/1/2018 1:51,127.6495757,39.38621316,12.42467292,10.48477027,NORMAL
4/1/2018 1:52,124.1687075,44.06889746,13.9018604,11.97386274,NORMAL
4/1/2018 1:53,118.4474967,36.97196405,11.66308014,13.72468482,NORMAL
4/1/2018 1:54,123.4893201,39.9569698,12.60472234,10.27141245,NORMAL
4/1/2018 1:55,127.5837322,38.95588193,12.28892175,11.23555797,NORMAL
4/1/2018 1:56,126.5085222,38.02032839,11.99379445,12.78381196,NORMAL
4/1/2018 1:57,115.7431942,38.38767862,12.1096778,11.99878862,NORMAL
4/1/2018 1:58,121.6698692,40.71160406,12.84277731,10.82849042,NORMAL
4/1/2018 1:59,117.8245553,41.67980232,13.14820263,13.67498244,NORMAL
4/1/2018 2:00,124.2981531,41.27634595,13.02092932,13.86976087,NORMAL
4/1/2018 2:01,124.2969323,43.04187426,13.57787831,10.93795587,NORMAL
4/1/2018 2:02,117.0845402,44.18745061,13.93925887,11.69690339,NORMAL
4/1/2018 2:03,126.3711579,42.98291528,13.55927927,9.888938398,NORMAL
4/1/2018 2:04,116.1261202,39.00922828,12.30575025,10.7611459,NORMAL
4/1/2018 2:05,116.0318849,43.17212453,13.61896673,9.24186289,NORMAL
4/1/2018 2:06,115.4704364,35.02968136,11.05037267,9.007363632,NORMAL
4/1/2018 2:07,116.2243753,40.53280615,12.78637418,11.64473484,NORMAL
4/1/2018 2:08,119.7826161,37.8943803,11.95406319,11.48250676,NORMAL
4/1/2018 2:09,121.8952691,41.46737204,13.08118992,11.827623,NORMAL
4/1/2018 2:10,124.6483951,38.9536948,12.2882318,12.91690174,NORMAL
4/1/2018 2:11,126.7675322,43.50571398,13.72419999,11.49296973,NORMAL
4/1/2018 2:12,126.4340904,35.15850131,11.09100988,12.96305397,NORMAL
4/1/2018 2:13,116.5378694,39.76351693,12.54369619,11.5227229,NORMAL
4/1/2018 2:14,126.2973104,43.94763198,13.8636063,10.8198685,NORMAL
4/1/2018 2:15,127.5098675,43.26851423,13.64937357,11.77991679,NORMAL
4/1/2018 2:16,116.0692018,36.07829363,11.38116518,9.573337634,NORMAL
4/1/2018 2:17,118.8969819,42.19701845,13.31136229,12.95766066,NORMAL
4/1/2018 2:18,115.7366644,41.57929333,13.11649632,12.88113551,NORMAL
4/1/2018 2:19,124.388852,43.8695925,13.83898817,9.570582569,NORMAL
4/1/2018 2:20,126.6953804,39.51053949,12.46389258,11.09719739,NORMAL
4/1/2018 2:21,119.7032314,42.16012783,13.29972487,13.55614274,NORMAL
4/1/2018 2:22,126.7781405,42.06008535,13.26816573,13.64919535,NORMAL
4/1/2018 2:23,122.3730314,43.40226692,13.69156685,13.83625613,NORMAL
4/1/2018 2:24,122.8085239,35.0555452,11.05853161,10.62507595,NORMAL
4/1/2018 2:25,126.2327351,35.999925,11.35644322,11.12519553,NORMAL
4/1/2018 2:26,125.9445415,40.54289787,12.78955769,9.49289381,NORMAL
4/1/2018 2:27,115.0234821,41.39301075,13.0577321,13.32828991,NORMAL
4/1/2018 2:28,117.7486525,41.87116401,13.20856909,12.62641819,NORMAL
4/1/2018 2:29,121.1407362,40.76008797,12.85807192,11.32926571,NORMAL
4/1/2018 2:30,120.1181967,39.8055014,12.55694051,12.04240779,NORMAL
4/1/2018 2:31,117.0904667,44.764916,14.12142461,13.75174443,NORMAL
4/1/2018 2:32,124.9492902,41.37932784,13.05341572,13.36109014,NORMAL
4/1/2018 2:33,126.1080818,38.74752801,12.22319496,11.04812425,NORMAL
4/1/2018 2:34,119.8758698,38.62368256,12.18412699,10.78562684,NORMAL
4/1/2018 2:35,126.5629692,40.73126371,12.84897909,10.51396314,NORMAL
4/1/2018 2:36,116.3673786,42.59696257,13.43752762,13.00902242,NORMAL
4/1/2018 2:37,120.9011229,35.17864244,11.09736355,13.60128701,NORMAL
4/1/2018 2:38,119.4132014,37.06692254,11.6930355,12.38826743,NORMAL
4/1/2018 2:39,118.288733,44.09182313,13.90909247,12.37540728,NORMAL
4/1/2018 2:40,117.7869677,35.80642978,11.29540372,11.06208981,NORMAL
4/1/2018 2:41,123.6749983,38.02639589,11.99570848,12.67188798,NORMAL
4/1/2018 2:42,119.4382677,42.00459156,13.2506598,10.91327919,NORMAL
4/1/2018 2:43,128.0133167,40.09812118,12.64924958,11.74795613,NORMAL
4/1/2018 2:44,117.8801483,39.79962166,12.5550857,12.7006549,NORMAL
4/1/2018 2:45,121.2934817,36.69393477,11.57537374,12.30701326,NORMAL
4/1/2018 2:46,128.0908549,35.58930537,11.22691021,12.35665501,NORMAL
4/1/2018 2:47,121.6625628,40.17257367,12.67273617,13.36637116,NORMAL
4/1/2018 2:48,122.4765085,43.8948813,13.84696571,9.34867958,NORMAL
4/1/2018 2:49,115.0388701,39.12315682,12.34168985,13.13306514,NORMAL
4/1/2018 2:50,119.9780245,36.77129113,11.59977638,9.42540467,NORMAL
4/1/2018 2:51,121.6750216,36.83535727,11.61998652,12.08167632,NORMAL
4/1/2018 2:52,123.6003498,44.64385973,14.08323651,11.57231256,NORMAL
4/1/2018 2:53,116.8085684,42.70718897,13.47229936,12.72321719,NORMAL
4/1/2018 2:54,119.143177,40.40148855,12.74494907,12.90987142,NORMAL
4/1/2018 2:55,117.6981889,41.31430232,13.03290294,12.80947341,NORMAL
4/1/2018 2:56,115.6229975,35.05937913,11.05974105,10.96778077,NORMAL
4/1/2018 2:57,117.1289926,40.23323494,12.69187222,11.56215794,NORMAL
4/1/2018 2:58,124.4571055,37.81729767,11.9297469,9.614283701,NORMAL
4/1/2018 2:59,122.4070204,37.99053607,11.98439624,11.82001001,NORMAL
4/1/2018 3:00,115.8790991,43.96254971,13.86831221,11.60022196,NORMAL
4/1/2018 3:01,118.5719098,43.3545832,13.67652467,13.40382135,NORMAL
4/1/2018 3:02,127.8040686,42.76548523,13.49068935,13.97750767,NORMAL
4/1/2018 3:03,120.1031206,41.30341141,13.02946732,9.515380005,NORMAL
4/1/2018 3:04,124.2227683,35.90609546,11.32684399,10.09693034,NORMAL
4/1/2018 3:05,119.8028675,43.46868872,13.7125201,11.15167191,NORMAL
4/1/2018 3:06,123.9497669,43.80759652,13.81943108,10.81754036,NORMAL
4/1/2018 3:07,118.114372,37.42807085,11.80696241,11.45552736,NORMAL
4/1/2018 3:08,126.8196856,36.38138325,11.47677705,11.42585958,NORMAL
4/1/2018 3:09,125.736099,43.40270924,13.69170638,9.888994008,NORMAL
4/1/2018 3:10,116.2587636,39.64804197,12.50726876,11.50563343,NORMAL
4/1/2018 3:11,124.3430211,41.6783632,13.14774864,13.59478716,NORMAL
4/1/2018 3:12,122.9864083,44.30746713,13.97711897,13.62364009,NORMAL
4/1/2018 3:13,123.5213477,44.7925938,14.13015577,10.64034652,NORMAL
4/1/2018 3:14,121.9652761,40.20289584,12.68230153,13.86554716,NORMAL
4/1/2018 3:15,128.9235759,43.73989081,13.79807281,12.73843165,NORMAL
4/1/2018 3:16,122.1840141,43.33873006,13.67152368,13.40403537,NORMAL
4/1/2018 3:17,,37.94367591,11.96961385,10.88061978,NORMAL
4/1/2018 3:18,121.5709884,35.58687212,11.22614263,13.8074816,NORMAL
4/1/2018 3:19,126.6805453,44.950159,14.17986088,13.39027666,NORMAL
4/1/2018 3:20,118.6850762,36.36487587,11.47156968,9.555716097,NORMAL
4/1/2018 3:21,126.6226075,41.18958044,12.9935585,11.64004616,NORMAL
4/1/2018 3:22,123.644968,38.77793513,12.23278711,9.677243449,NORMAL
4/1/2018 3:23,126.0739928,41.82007081,13.19245136,11.71274665,NORMAL
4/1/2018 3:24,127.5433307,40.23429013,12.69220509,9.98759628,NORMAL
4/1/2018 3:25,125.7169134,42.13234773,13.29096143,13.89913182,NORMAL
4/1/2018 3:26,121.9885004,41.05761033,12.95192755,13.91983239,NORMAL
4/1/2018 3:27,,39.51396855,12.46497431,,NORMAL
4/1/2018 3:28,125.189681,35.68016005,11.255571,9.708620753,NORMAL
4/1/2018 3:29,122.1822176,40.25454028,12.69859315,9.731528228,NORMAL
4/1/2018 3:30,126.6905102,39.49969394,12.46047127,13.59759532,NORMAL
4/1/2018 3:31,120.1031042,42.7930797,13.49939423,13.54823017,NORMAL
4/1/2018 3:32,120.4795923,40.88429886,12.89725516,11.20457159,NORMAL
4/1/2018 3:33,123.4607114,43.72166227,13.79232248,9.547122967,NORMAL
4/1/2018 3:34,118.5118089,37.56728172,11.85087751,11.38068069,NORMAL
4/1/2018 3:35,126.8557883,40.32260087,12.72006337,11.39717391,NORMAL
4/1/2018 3:36,117.5968417,42.25216612,13.32875903,10.14748817,NORMAL
4/1/2018 3:37,115.5108248,35.64366822,11.24405938,11.01404971,NORMAL
4/1/2018 3:38,122.5432501,40.64403061,12.82146076,9.358261703,NORMAL
4/1/2018 3:39,127.6070172,44.37881625,13.99962658,10.1680692,NORMAL
4/1/2018 3:40,119.96769,39.49399958,12.45867495,12.45859953,NORMAL
4/1/2018 3:41,116.1238147,38.64710565,12.19151598,13.05121437,NORMAL
4/1/2018 3:42,115.5387599,43.14201833,13.60946951,12.64371631,NORMAL
4/1/2018 3:43,121.3720969,41.33881796,13.04063658,9.08380984,NORMAL
4/1/2018 3:44,128.7376961,43.87917641,13.84201149,11.22839911,NORMAL
4/1/2018 3:45,119.3775709,37.75672377,11.91063841,10.24448267,NORMAL
4/1/2018 3:46,119.693768,36.03228726,11.36665213,12.39678341,NORMAL
4/1/2018 3:47,123.9177146,38.96865728,12.29295182,10.36103472,NORMAL
4/1/2018 3:48,124.2159103,35.32074624,11.14219124,12.39106215,NORMAL
4/1/2018 3:49,125.0948215,37.48062633,11.82354143,10.76331651,NORMAL
4/1/2018 3:50,121.8250454,37.42932884,11.80735926,10.37073259,NORMAL
4/1/2018 3:51,122.1633517,38.89629509,12.27012463,13.14975657,NORMAL
4/1/2018 3:52,118.3129592,40.91141763,12.90580998,9.865951092,NORMAL
4/1/2018 3:53,117.0990804,41.46431151,13.08022445,12.76472272,NORMAL
4/1/2018 3:54,124.7679936,38.53524175,12.15622768,10.16429123,NORMAL
4/1/2018 3:55,127.7386642,39.03827524,12.31491332,12.99451147,NORMAL
4/1/2018 3:56,115.2296376,39.19191095,12.36337885,11.77950224,NORMAL
4/1/2018 3:57,118.2621312,35.68102694,11.25584446,13.71787347,NORMAL
4/1/2018 3:58,117.1964147,37.20057355,11.7351967,12.44929862,NORMAL
4/1/2018 3:59,118.7908734,36.87699188,11.63312047,10.98373422,NORMAL
4/1/2018 4:00,118.5437601,36.68406004,11.57225869,13.05168055,NORMAL
4/1/2018 4:01,125.393971,42.45752448,13.39354084,11.6602684,NORMAL
4/1/2018 4:02,115.6499791,36.483996,11.509147,9.874680285,NORMAL
4/1/2018 4:03,125.7459602,38.40452148,12.114991,11.58123072,NORMAL
4/1/2018 4:04,116.2921907,40.44034648,12.75720709,10.80926577,NORMAL
4/1/2018 4:05,126.7213076,43.12755407,13.60490665,12.26216357,NORMAL
4/1/2018 4:06,125.6046056,43.9394968,13.86104,10.71526641,NORMAL
4/1/2018 4:07,125.1044934,41.16388249,12.98545189,10.44207624,NORMAL
4/1/2018 4:08,123.0089176,43.12219388,13.60321574,12.92068546,NORMAL
4/1/2018 4:09,115.1497842,44.23957899,13.95570315,11.71542084,NORMAL
4/1/2018 4:10,128.1495834,37.82246175,11.93137595,9.027844292,NORMAL
4/1/2018 4:11,119.1265579,40.94695953,12.91702193,11.32658764,NORMAL
4/1/2018 4:12,126.7106978,44.16164728,13.93111901,11.9995242,NORMAL
4/1/2018 4:13,115.7165361,43.30523082,13.66095609,12.2498682,NORMAL
4/1/2018 4:14,122.1769819,36.18748465,11.4156103,12.37276715,NORMAL
4/1/2018 4:15,117.5920284,37.04467734,11.68601809,9.338824048,NORMAL
4/1/2018 4:16,118.227513,39.49016419,12.45746505,12.39154443,NORMAL
4/1/2018 4:17,121.508413,42.29738526,13.34302374,10.638851,NORMAL
4/1/2018 4:18,127.3821051,37.80254317,11.92509248,9.477784611,NORMAL
4/1/2018 4:19,122.7544461,44.421028,14.01294259,9.397139373,NORMAL
4/1/2018 4:20,116.7552075,41.11342206,12.96953377,10.36464622,NORMAL
4/1/2018 4:21,122.5082416,36.67278815,11.56870289,12.6687517,NORMAL
4/1/2018 4:22,116.5014535,44.75691008,14.11889908,11.39399915,NORMAL
4/1/2018 4:23,123.9302484,44.44658082,14.02100341,9.327268861,NORMAL
4/1/2018 4:24,125.8288178,36.34249156,11.46450838,10.92111905,NORMAL
4/1/2018 4:25,120.1669045,39.7095285,12.52666514,12.57557968,NORMAL
4/1/2018 4:26,126.5337467,39.36293697,12.41733028,11.34470903,NORMAL
4/1/2018 4:27,123.7318042,40.42787111,12.75327164,9.806991879,NORMAL
4/1/2018 4:28,127.2084822,39.65964044,12.51092758,11.18668359,NORMAL
4/1/2018 4:29,115.4336143,36.1799452,11.41323193,11.28326676,NORMAL
4/1/2018 4:30,119.0634546,41.07971528,12.95890072,12.7178289,NORMAL
4/1/2018 4:31,124.6423494,43.59212395,13.75145866,12.98729532,NORMAL
4/1/2018 4:32,118.4397417,36.01798805,11.36214134,12.38637028,NORMAL
4/1/2018 4:33,120.9758011,38.98915546,12.29941813,11.34509696,NORMAL
4/1/2018 4:34,122.8036947,44.6885373,14.09733038,10.20323761,NORMAL
4/1/2018 4:35,116.0733693,41.67789301,13.14760032,10.81485592,NORMAL
4/1/2018 4:36,117.4557634,42.84144226,13.51465056,9.61059049,NORMAL
4/1/2018 4:37,120.2477535,44.68441436,14.09602977,10.67187679,NORMAL
4/1/2018 4:38,127.4102823,41.45575922,13.07752657,13.10726486,NORMAL
4/1/2018 4:39,117.4226335,42.05245019,13.26575716,13.47238238,NORMAL
4/1/2018 4:40,116.4431174,37.9190152,11.96183445,12.30883508,NORMAL
4/1/2018 4:41,117.8553121,43.40784652,13.69332698,10.4059312,NORMAL
4/1/2018 4:42,127.091847,37.76347792,11.91276906,11.86075202,NORMAL
4/1/2018 4:43,122.560742,44.61911802,14.07543155,13.09247906,NORMAL
4/1/2018 4:44,119.5180204,39.64173383,12.50527881,9.779253544,NORMAL
4/1/2018 4:45,119.817119,38.8112691,12.24330255,11.22778091,NORMAL
4/1/2018 4:46,122.7061978,41.49463829,13.08979126,12.01914119,NORMAL
4/1/2018 4:47,116.2093465,42.15837878,13.29917312,11.8369207,NORMAL
4/1/2018 4:48,118.5690144,42.43831134,13.38747992,13.71104904,NORMAL
4/1/2018 4:49,118.8627159,36.0146984,11.36110359,11.4396212,NORMAL
4/1/2018 4:50,115.4721875,38.46292466,12.13341472,10.02358943,NORMAL
4/1/2018 4:51,117.8080498,36.90774586,11.64282204,13.73148333,NORMAL
4/1/2018 4:52,123.1386088,38.35187132,12.09838212,11.31946263,NORMAL
4/1/2018 4:53,119.592327,35.82808683,11.30223559,12.12090685,NORMAL
4/1/2018 4:54,128.4375426,42.9262841,13.54141454,11.73514811,NORMAL
4/1/2018 4:55,122.5786217,41.33215865,13.03853585,9.332741059,NORMAL
4/1/2018 4:56,117.3127757,37.92065721,11.96235243,12.15315258,NORMAL
4/1/2018 4:57,126.684129,40.38651734,12.74022629,11.98033549,NORMAL
4/1/2018 4:58,125.1589728,42.63040383,13.44807692,11.23639237,NORMAL
4/1/2018 4:59,117.9520706,39.13422968,12.34518287,11.03201617,NORMAL
4/1/2018 5:00,122.9572964,40.52318223,12.78333824,13.21835509,NORMAL
4/1/2018 5:01,120.6476627,38.18729164,12.04646424,11.26213238,NORMAL
4/1/2018 5:02,121.0647778,39.79027305,12.55213661,13.81218785,NORMAL
4/1/2018 5:03,115.0799251,35.0092664,11.04393262,11.9759212,NORMAL
4/1/2018 5:04,121.8939882,43.13289071,13.60659013,10.1209544,NORMAL
4/1/2018 5:05,118.3658106,35.32230646,11.14268342,12.40658949,NORMAL
4/1/2018 5:06,116.3966264,39.41011476,12.43221286,12.90342274,NORMAL
4/1/2018 5:07,126.8733366,41.61344084,13.1272684,9.943056332,NORMAL
4/1/2018 5:08,119.2524303,42.49413815,13.4050909,12.75791816,NORMAL
4/1/2018 5:09,119.5532613,36.95430268,11.65750873,12.14029678,NORMAL
4/1/2018 5:10,128.9553697,35.31410154,11.14009512,10.80697986,NORMAL
4/1/2018 5:11,115.0758912,40.98442248,12.9288399,11.10150105,NORMAL
4/1/2018 5:12,121.7906416,40.36347439,12.73295722,9.268355954,NORMAL
4/1/2018 5:13,118.3992179,42.8280554,13.51042757,11.77219973,NORMAL
4/1/2018 5:14,122.2568814,39.73590028,12.53498432,12.69109857,NORMAL
4/1/2018 5:15,124.3276798,35.02159785,11.04782267,13.23942123,NORMAL
4/1/2018 5:16,120.772481,35.97825805,11.34960822,9.715356229,NORMAL
4/1/2018 5:17,123.5279175,37.61828863,11.86696802,9.557762846,NORMAL
4/1/2018 5:18,120.5578958,41.95105623,13.23377168,13.51676152,NORMAL
4/1/2018 5:19,127.3167879,44.20172034,13.94376036,12.00779339,NORMAL
4/1/2018 5:20,119.7387315,38.18813541,12.04673041,12.72109169,NORMAL
4/1/2018 5:21,122.4373521,38.50232665,12.14584437,13.99322465,NORMAL
4/1/2018 5:22,124.0479307,37.93216815,11.96598364,13.93371297,NORMAL
4/1/2018 5:23,119.3440936,38.6379578,12.18863022,11.64754959,NORMAL
4/1/2018 5:24,118.3957314,37.91306318,11.95995684,12.04855044,NORMAL
4/1/2018 5:25,120.8532471,44.60395288,14.0706476,13.68449956,NORMAL
4/1/2018 5:26,122.8628706,37.96856219,11.97746441,10.30632094,NORMAL
4/1/2018 5:27,122.2690103,44.49894634,14.03752251,12.132713,NORMAL
4/1/2018 5:28,121.8412554,42.71169513,13.47372086,10.43374028,NORMAL
4/1/2018 5:29,124.6246098,36.26534594,11.44017222,12.68007993,NORMAL
4/1/2018 5:30,125.2446895,40.45574728,12.76206539,13.1218005,NORMAL
4/1/2018 5:31,124.6843725,40.61807136,12.81327172,10.12443279,NORMAL
4/1/2018 5:32,116.9921609,39.72388174,12.53119298,9.050595853,NORMAL
4/1/2018 5:33,128.6603553,36.66796082,11.56718007,13.67165498,NORMAL
4/1/2018 5:34,116.5434977,41.04456395,12.94781197,9.852617354,NORMAL
4/1/2018 5:35,115.7226823,43.9572843,13.8666512,9.165036066,NORMAL
4/1/2018 5:36,125.2168818,38.82282337,12.24694743,10.00816896,NORMAL
4/1/2018 5:37,126.8656708,39.93990587,12.59933939,12.92469687,NORMAL
4/1/2018 5:38,117.9560169,38.51904673,12.15111884,13.84814,NORMAL
4/1/2018 5:39,124.1689583,40.30973148,12.71600362,10.12235834,NORMAL
4/1/2018 5:40,126.7932581,35.95122399,11.34108012,12.06230116,NORMAL
